,Gmt time,Open,High,Low,Close,Volume,avg_price_in_interval
0,14.05.2021 13:30:00.000,126.364,126.504,126.254,126.404,1852499.9625999995,126.379
1,14.05.2021 13:30:10.000,126.404,126.434,126.323,126.413,1634999.9667999994,126.3785
2,14.05.2021 13:30:20.000,126.433,126.554,126.433,126.534,1299999.9735999994,126.49350000000001
3,14.05.2021 13:30:30.000,126.554,126.604,126.543,126.604,1137499.9769999995,126.5735
4,14.05.2021 13:30:40.000,126.593,126.624,126.564,126.593,1134999.9767999996,126.594
5,14.05.2021 13:30:50.000,126.594,126.614,126.523,126.524,1214999.9751999995,126.5685
6,14.05.2021 13:31:00.000,126.513,126.594,126.423,126.593,1637499.9669999992,126.5085
7,14.05.2021 13:31:10.000,126.604,126.754,126.593,126.743,1392499.9717999992,126.6735
8,14.05.2021 13:31:20.000,126.754,126.804,126.723,126.784,1257499.9745999996,126.7635
9,14.05.2021 13:31:30.000,126.773,126.774,126.663,126.713,1312499.973399999,126.7185
10,14.05.2021 13:31:40.000,126.704,126.794,126.663,126.783,869999.9823999996,126.7285
11,14.05.2021 13:31:50.000,126.783,126.804,126.723,126.733,824999.9831999997,126.7635
12,14.05.2021 13:32:00.000,126.733,126.733,126.403,126.414,1464999.9703999993,126.56800000000001
13,14.05.2021 13:32:10.000,126.414,126.454,126.273,126.413,1532499.968999999,126.36349999999999
14,14.05.2021 13:32:20.000,126.414,126.464,126.373,126.433,1384999.9719999991,126.4185
15,14.05.2021 13:32:30.000,126.444,126.524,126.444,126.493,1067499.9781999995,126.48400000000001
16,14.05.2021 13:32:40.000,126.504,126.604,126.474,126.604,1679999.965999999,126.539
17,14.05.2021 13:32:50.000,126.603,126.763,126.603,126.763,1242499.9745999994,126.68299999999999
18,14.05.2021 13:33:00.000,126.753,126.824,126.733,126.823,1059999.9783999994,126.77850000000001
19,14.05.2021 13:33:10.000,126.803,126.834,126.753,126.753,1277499.9741999994,126.7935
20,14.05.2021 13:33:20.000,126.763,126.783,126.613,126.673,1289999.9739999997,126.69800000000001
21,14.05.2021 13:33:30.000,126.684,126.694,126.623,126.653,1137499.9769999995,126.6585
22,14.05.2021 13:33:40.000,126.664,126.684,126.633,126.654,999999.9791999996,126.6585
23,14.05.2021 13:33:50.000,126.643,126.774,126.634,126.774,984999.9799999992,126.70400000000001
24,14.05.2021 13:34:00.000,126.774,126.804,126.764,126.774,1249999.9747999993,126.78399999999999
25,14.05.2021 13:34:10.000,126.783,126.794,126.743,126.764,799999.9835999996,126.76849999999999
26,14.05.2021 13:34:20.000,126.754,126.804,126.723,126.794,967499.9805999994,126.7635
27,14.05.2021 13:34:30.000,126.794,126.864,126.773,126.863,924999.9811999996,126.8185
28,14.05.2021 13:34:40.000,126.853,126.874,126.833,126.864,824999.9831999996,126.8535
29,14.05.2021 13:34:50.000,126.863,126.954,126.863,126.954,912499.9813999996,126.9085
30,14.05.2021 13:35:00.000,126.963,126.983,126.894,126.964,1227499.9753999994,126.9385
31,14.05.2021 13:35:10.000,126.964,126.984,126.924,126.954,1034999.9791999996,126.95400000000001
32,14.05.2021 13:35:20.000,126.964,127.054,126.964,127.013,942499.9809999996,127.009
33,14.05.2021 13:35:30.000,127.033,127.064,127.024,127.024,767499.9845999996,127.044
34,14.05.2021 13:35:40.000,127.014,127.014,126.903,126.943,674999.9863999996,126.9585
35,14.05.2021 13:35:50.000,126.964,127.044,126.963,127.024,609999.9875999996,127.0035
36,14.05.2021 13:36:00.000,127.033,127.124,127.033,127.103,1014999.9795999994,127.07849999999999
37,14.05.2021 13:36:10.000,127.104,127.124,127.044,127.044,854999.9827999995,127.084
38,14.05.2021 13:36:20.000,127.064,127.074,127.023,127.053,639999.9871999996,127.04849999999999
39,14.05.2021 13:36:30.000,127.063,127.094,127.063,127.084,522499.9893999997,127.07849999999999
40,14.05.2021 13:36:40.000,127.093,127.103,127.073,127.083,874999.9823999995,127.088
41,14.05.2021 13:36:50.000,127.093,127.124,127.083,127.114,907499.9817999996,127.1035
42,14.05.2021 13:37:00.000,127.124,127.154,127.063,127.063,967499.9805999994,127.10849999999999
43,14.05.2021 13:37:10.000,127.063,127.063,126.823,126.913,1494999.969999999,126.943
44,14.05.2021 13:37:20.000,126.904,126.923,126.833,126.833,1129999.9771999994,126.878
45,14.05.2021 13:37:30.000,126.833,126.854,126.823,126.833,1092499.9777999995,126.8385
46,14.05.2021 13:37:40.000,126.824,126.934,126.824,126.903,814999.9835999996,126.87899999999999
47,14.05.2021 13:37:50.000,126.904,126.934,126.843,126.844,534999.9891999997,126.8885
48,14.05.2021 13:38:00.000,126.854,126.933,126.843,126.894,819999.9835999995,126.888
49,14.05.2021 13:38:10.000,126.893,126.954,126.873,126.954,1227499.9753999994,126.9135
50,14.05.2021 13:38:20.000,126.953,126.974,126.893,126.893,994999.9799999994,126.93350000000001
51,14.05.2021 13:38:30.000,126.894,126.904,126.853,126.853,707499.9857999997,126.8785
52,14.05.2021 13:38:40.000,126.853,126.863,126.754,126.754,1154999.9767999994,126.80850000000001
53,14.05.2021 13:38:50.000,126.753,126.854,126.713,126.834,1054999.9787999997,126.7835
54,14.05.2021 13:39:00.000,126.833,126.894,126.824,126.853,1007499.9797999996,126.85900000000001
55,14.05.2021 13:39:10.000,126.864,126.904,126.853,126.863,1054999.9787999992,126.8785
56,14.05.2021 13:39:20.000,126.863,126.904,126.823,126.823,702499.9857999996,126.86349999999999
57,14.05.2021 13:39:30.000,126.823,126.824,126.773,126.773,799999.9839999995,126.79849999999999
58,14.05.2021 13:39:40.000,126.774,126.814,126.773,126.814,439999.99119999976,126.7935
59,14.05.2021 13:39:50.000,126.814,126.814,126.733,126.733,294999.9939999999,126.7735
60,14.05.2021 13:40:00.000,126.743,126.784,126.724,126.754,889999.9819999995,126.754
61,14.05.2021 13:40:10.000,126.754,126.864,126.743,126.844,1202499.9757999994,126.8035
62,14.05.2021 13:40:20.000,126.863,126.863,126.724,126.724,929999.9811999996,126.7935
63,14.05.2021 13:40:30.000,126.714,126.714,126.564,126.633,1417499.9713999992,126.639
64,14.05.2021 13:40:40.000,126.624,126.654,126.593,126.594,1229999.9751999993,126.6235
65,14.05.2021 13:40:50.000,126.593,126.634,126.563,126.563,707499.9857999997,126.5985
66,14.05.2021 13:41:00.000,126.554,126.554,126.384,126.494,1322499.973399999,126.469
67,14.05.2021 13:41:10.000,126.483,126.484,126.403,126.424,1449999.970799999,126.4435
68,14.05.2021 13:41:20.000,126.414,126.444,126.324,126.383,1162499.9765999992,126.384
69,14.05.2021 13:41:30.000,126.373,126.394,126.323,126.383,1282499.9741999994,126.35849999999999
70,14.05.2021 13:41:40.000,126.393,126.414,126.363,126.384,1194999.975999999,126.3885
71,14.05.2021 13:41:50.000,126.373,126.434,126.314,126.314,1142499.9769999995,126.374
72,14.05.2021 13:42:00.000,126.303,126.324,126.123,126.204,1437499.9709999994,126.2235
73,14.05.2021 13:42:10.000,126.214,126.314,126.153,126.293,1282499.9741999994,126.23349999999999
74,14.05.2021 13:42:20.000,126.294,126.304,126.223,126.234,1549999.9687999992,126.2635
75,14.05.2021 13:42:30.000,126.223,126.353,126.223,126.313,849999.9827999995,126.288
76,14.05.2021 13:42:40.000,126.304,126.313,126.213,126.223,1182499.9761999997,126.263
77,14.05.2021 13:42:50.000,126.213,126.244,126.183,126.233,1177499.9761999997,126.21350000000001
78,14.05.2021 13:43:00.000,126.244,126.293,126.223,126.223,1234999.9751999993,126.25800000000001
79,14.05.2021 13:43:10.000,126.233,126.333,126.223,126.304,1477499.9701999994,126.27799999999999
80,14.05.2021 13:43:20.000,126.303,126.324,126.263,126.294,1149999.9767999996,126.2935
81,14.05.2021 13:43:30.000,126.283,126.324,126.254,126.254,897499.9817999997,126.289
82,14.05.2021 13:43:40.000,126.264,126.304,126.213,126.214,937499.9809999994,126.2585
83,14.05.2021 13:43:50.000,126.213,126.254,126.163,126.174,674999.9863999996,126.2085
84,14.05.2021 13:44:00.000,126.194,126.284,126.163,126.274,1654999.9667999991,126.2235
85,14.05.2021 13:44:10.000,126.263,126.314,126.244,126.284,1362499.972599999,126.279
86,14.05.2021 13:44:20.000,126.294,126.393,126.284,126.324,1487499.9701999992,126.33850000000001
87,14.05.2021 13:44:30.000,126.314,126.454,126.303,126.454,1084999.9779999994,126.3785
88,14.05.2021 13:44:40.000,126.453,126.534,126.433,126.513,1577499.968199999,126.4835
89,14.05.2021 13:44:50.000,126.513,126.513,126.463,126.473,942499.9809999996,126.488
90,14.05.2021 13:45:00.000,126.464,126.564,126.443,126.484,1149999.9767999996,126.5035
91,14.05.2021 13:45:10.000,126.483,126.554,126.483,126.543,1069999.9783999994,126.5185
92,14.05.2021 13:45:20.000,126.534,126.544,126.503,126.533,782499.9841999996,126.5235
93,14.05.2021 13:45:30.000,126.524,126.594,126.513,126.564,429999.99119999976,126.5535
94,14.05.2021 13:45:40.000,126.594,126.633,126.583,126.593,584999.9879999997,126.608
95,14.05.2021 13:45:50.000,126.584,126.594,126.563,126.583,667499.9865999996,126.57849999999999
96,14.05.2021 13:46:00.000,126.604,126.604,126.444,126.453,1054999.9787999997,126.524
97,14.05.2021 13:46:10.000,126.464,126.464,126.373,126.373,1119999.9775999994,126.4185
98,14.05.2021 13:46:20.000,126.374,126.374,126.303,126.334,879999.9823999994,126.3385
99,14.05.2021 13:46:30.000,126.324,126.334,126.284,126.293,702499.9857999996,126.309
100,14.05.2021 13:46:40.000,126.283,126.304,126.243,126.283,1122499.9773999993,126.2735
101,14.05.2021 13:46:50.000,126.273,126.314,126.264,126.294,1079999.9779999997,126.28899999999999
102,14.05.2021 13:47:00.000,126.294,126.313,126.193,126.193,1169999.9763999996,126.253
