,Gmt time,Open,High,Low,Close,Volume,avg_price_in_interval
0,09.04.2021 13:30:00.000,129.982,130.053,129.873,130.053,1584999.9679999994,129.963
1,09.04.2021 13:30:10.000,130.053,130.153,130.052,130.152,1342499.972999999,130.1025
2,09.04.2021 13:30:20.000,130.123,130.203,130.102,130.102,1369999.9723999994,130.1525
3,09.04.2021 13:30:30.000,130.153,130.173,130.073,130.102,1444999.9707999993,130.123
4,09.04.2021 13:30:40.000,130.103,130.113,130.012,130.073,1272499.9741999996,130.0625
5,09.04.2021 13:30:50.000,130.053,130.113,130.002,130.012,1069999.9783999997,130.0575
6,09.04.2021 13:31:00.000,130.022,130.112,130.013,130.042,1449999.9707999993,130.0625
7,09.04.2021 13:31:10.000,130.042,130.093,129.902,129.902,1244999.9747999993,129.9975
8,09.04.2021 13:31:20.000,129.893,129.982,129.833,129.953,1597499.9677999993,129.9075
9,09.04.2021 13:31:30.000,129.943,129.943,129.792,129.793,917499.9813999996,129.8675
10,09.04.2021 13:31:40.000,129.803,129.942,129.742,129.942,1169999.976399999,129.84199999999998
11,09.04.2021 13:31:50.000,129.963,129.963,129.822,129.893,1284999.9739999997,129.89249999999998
12,09.04.2021 13:32:00.000,129.872,129.883,129.743,129.882,1529999.9691999992,129.813
13,09.04.2021 13:32:10.000,129.873,129.972,129.862,129.892,1047499.9785999994,129.917
14,09.04.2021 13:32:20.000,129.883,129.923,129.782,129.802,839999.9827999996,129.85250000000002
15,09.04.2021 13:32:30.000,129.802,129.873,129.772,129.773,1019999.9791999996,129.8225
16,09.04.2021 13:32:40.000,129.782,129.802,129.673,129.702,737499.9849999996,129.7375
17,09.04.2021 13:32:50.000,129.693,129.703,129.632,129.703,1047499.9785999994,129.66750000000002
18,09.04.2021 13:33:00.000,129.712,129.793,129.683,129.743,922499.9813999996,129.738
19,09.04.2021 13:33:10.000,129.752,129.813,129.722,129.803,1144999.9767999996,129.76749999999998
20,09.04.2021 13:33:20.000,129.803,129.823,129.723,129.723,757499.9845999997,129.77300000000002
21,09.04.2021 13:33:30.000,129.733,129.742,129.692,129.693,797499.9837999996,129.71699999999998
22,09.04.2021 13:33:40.000,129.673,129.682,129.602,129.653,1272499.9741999994,129.642
23,09.04.2021 13:33:50.000,129.642,129.723,129.622,129.722,1317499.973399999,129.6725
24,09.04.2021 13:34:00.000,129.712,129.713,129.593,129.632,1329999.9727999994,129.653
25,09.04.2021 13:34:10.000,129.633,129.793,129.623,129.773,827499.9829999998,129.708
26,09.04.2021 13:34:20.000,129.762,129.793,129.752,129.772,624999.9871999996,129.7725
27,09.04.2021 13:34:30.000,129.762,129.773,129.752,129.752,414999.9915999998,129.7625
28,09.04.2021 13:34:40.000,129.742,129.753,129.712,129.722,527499.9893999997,129.7325
29,09.04.2021 13:34:50.000,129.713,129.713,129.622,129.622,629999.9871999997,129.66750000000002
30,09.04.2021 13:35:00.000,129.623,129.713,129.552,129.552,1199999.9755999995,129.6325
31,09.04.2021 13:35:10.000,129.533,129.643,129.502,129.593,1672499.966199999,129.5725
32,09.04.2021 13:35:20.000,129.602,129.673,129.592,129.642,989999.9795999996,129.6325
33,09.04.2021 13:35:30.000,129.642,129.703,129.622,129.703,689999.9859999997,129.66250000000002
34,09.04.2021 13:35:40.000,129.712,129.753,129.602,129.603,717499.9853999995,129.6775
35,09.04.2021 13:35:50.000,129.602,129.623,129.593,129.612,514999.9895999997,129.608
36,09.04.2021 13:36:00.000,129.613,129.663,129.583,129.612,832499.9829999997,129.623
37,09.04.2021 13:36:10.000,129.613,129.663,129.593,129.663,602499.9877999997,129.628
38,09.04.2021 13:36:20.000,129.663,129.703,129.652,129.703,749999.9847999995,129.6775
39,09.04.2021 13:36:30.000,129.713,129.753,129.683,129.753,777499.9841999996,129.718
40,09.04.2021 13:36:40.000,129.752,129.853,129.752,129.853,1014999.9795999996,129.8025
41,09.04.2021 13:36:50.000,129.862,129.913,129.843,129.912,982499.9801999996,129.878
42,09.04.2021 13:37:00.000,129.903,130.013,129.892,130.013,1294999.9735999992,129.9525
43,09.04.2021 13:37:10.000,130.002,130.042,129.912,129.912,1134999.9767999994,129.977
44,09.04.2021 13:37:20.000,129.922,129.953,129.862,129.862,737499.9849999996,129.9075
45,09.04.2021 13:37:30.000,129.853,129.893,129.832,129.842,829999.9831999996,129.8625
46,09.04.2021 13:37:40.000,129.852,129.872,129.812,129.812,619999.9871999997,129.842
47,09.04.2021 13:37:50.000,129.822,129.833,129.792,129.822,627499.9869999996,129.8125
48,09.04.2021 13:38:00.000,129.812,129.823,129.733,129.752,757499.9845999997,129.77800000000002
49,09.04.2021 13:38:10.000,129.772,129.772,129.712,129.712,837499.9829999997,129.742
50,09.04.2021 13:38:20.000,129.703,129.713,129.672,129.692,649999.9867999997,129.6925
51,09.04.2021 13:38:30.000,129.692,129.773,129.692,129.753,937499.9809999996,129.73250000000002
52,09.04.2021 13:38:40.000,129.762,129.773,129.702,129.742,857499.9825999996,129.7375
53,09.04.2021 13:38:50.000,129.733,129.753,129.682,129.682,742499.9849999996,129.71749999999997
54,09.04.2021 13:39:00.000,129.692,129.933,129.682,129.912,862499.9825999995,129.8075
55,09.04.2021 13:39:10.000,129.933,129.952,129.862,129.912,849999.9827999995,129.90699999999998
56,09.04.2021 13:39:20.000,129.903,129.993,129.892,129.993,1077499.9781999995,129.9425
57,09.04.2021 13:39:30.000,129.982,130.003,129.942,129.942,862499.9825999995,129.9725
58,09.04.2021 13:39:40.000,129.933,129.953,129.892,129.892,489999.9899999997,129.9225
59,09.04.2021 13:39:50.000,129.882,129.903,129.862,129.872,642499.9869999996,129.8825
60,09.04.2021 13:40:00.000,129.883,129.952,129.882,129.952,434999.99119999976,129.917
61,09.04.2021 13:40:10.000,129.952,129.973,129.903,129.933,679999.9863999996,129.938
62,09.04.2021 13:40:20.000,129.922,129.932,129.792,129.812,662499.9865999996,129.862
