timestamp,Open,High,Low,Close,Volume,time_indicator,avg_price_in_interval
2020-11-25 00:00:00,19160.0,19173.26,19133.77,19170.03,60.018354,0.0,19153.515
2020-11-25 00:01:00,19170.04,19186.2,19157.38,19160.96,49.572416,0.0006944444444444445,19171.79
2020-11-25 00:02:00,19160.96,19185.55,19160.96,19182.47,34.718074,0.001388888888888889,19173.254999999997
2020-11-25 00:03:00,19182.47,19198.93,19175.03,19186.8,53.68071,0.0020833333333333333,19186.98
2020-11-25 00:04:00,19186.8,19188.24,19171.19,19177.95,40.588829,0.002777777777777778,19179.715
2020-11-25 00:05:00,19178.11,19193.0,19178.11,19187.92,23.364829,0.003472222222222222,19185.555
2020-11-25 00:06:00,19187.92,19198.0,19171.04,19184.6,39.826555,0.004166666666666667,19184.52
2020-11-25 00:07:00,19184.59,19202.82,19178.59,19183.27,76.575563,0.004861111111111111,19190.705
2020-11-25 00:08:00,19183.28,19203.35,19173.62,19194.9,67.093871,0.005555555555555556,19188.485
2020-11-25 00:09:00,19194.89,19210.21,19192.95,19202.52,46.552026,0.00625,19201.58
2020-11-25 00:10:00,19202.85,19217.58,19198.32,19213.42,62.791431,0.006944444444444444,19207.95
2020-11-25 00:11:00,19213.42,19214.79,19184.06,19188.27,94.919271,0.007638888888888889,19199.425000000003
2020-11-25 00:12:00,19188.27,19206.96,19186.53,19187.96,53.06752,0.008333333333333333,19196.745
2020-11-25 00:13:00,19187.97,19189.95,19157.38,19162.64,64.462932,0.009027777777777777,19173.665
2020-11-25 00:14:00,19162.65,19171.17,19154.43,19154.43,35.690951,0.009722222222222222,19162.8
2020-11-25 00:15:00,19154.06,19159.33,19136.97,19140.01,35.869235,0.010416666666666666,19148.15
2020-11-25 00:16:00,19140.01,19171.38,19140.0,19170.21,35.602976,0.011111111111111112,19155.690000000002
2020-11-25 00:17:00,19170.21,19178.55,19155.18,19155.18,30.875878,0.011805555555555555,19166.864999999998
2020-11-25 00:18:00,19155.18,19173.01,19153.58,19168.38,29.716539,0.0125,19163.295
2020-11-25 00:19:00,19168.39,19172.93,19150.34,19161.92,27.35926,0.013194444444444444,19161.635000000002
2020-11-25 00:20:00,19161.92,19161.92,19130.47,19135.97,38.318057,0.013888888888888888,19146.195
2020-11-25 00:21:00,19135.96,19146.44,19129.98,19137.26,45.183928,0.014583333333333334,19138.21
2020-11-25 00:22:00,19134.96,19142.58,19090.19,19138.92,113.907638,0.015277777777777777,19116.385000000002
2020-11-25 00:23:00,19138.92,19156.0,19127.98,19149.61,38.58041,0.01597222222222222,19141.989999999998
2020-11-25 00:24:00,19149.6,19155.62,19132.85,19147.11,22.589344,0.016666666666666666,19144.235
2020-11-25 00:25:00,19147.11,19151.68,19135.3,19137.91,22.73273,0.017361111111111112,19143.489999999998
2020-11-25 00:26:00,19137.91,19148.0,19133.15,19143.33,28.871925,0.018055555555555554,19140.575
2020-11-25 00:27:00,19143.33,19158.51,19139.06,19139.06,35.385328,0.01875,19148.785
2020-11-25 00:28:00,19139.06,19159.29,19137.38,19153.97,32.645768,0.019444444444444445,19148.335
2020-11-25 00:29:00,19153.97,19158.39,19137.4,19141.03,44.542633,0.02013888888888889,19147.895
2020-11-25 00:30:00,19141.04,19155.41,19140.07,19152.77,19.243183,0.020833333333333332,19147.739999999998
2020-11-25 00:31:00,19152.77,19187.61,19150.0,19185.95,54.855014,0.021527777777777778,19168.805
2020-11-25 00:32:00,19185.27,19190.0,19167.38,19167.38,26.060423,0.022222222222222223,19178.690000000002
2020-11-25 00:33:00,19167.38,19200.0,19167.38,19199.99,34.064509,0.022916666666666665,19183.690000000002
2020-11-25 00:34:00,19200.0,19209.98,19190.55,19197.82,84.239029,0.02361111111111111,19200.265
2020-11-25 00:35:00,19197.81,19204.71,19186.0,19192.85,32.208698,0.024305555555555556,19195.355
2020-11-25 00:36:00,19192.84,19193.75,19175.85,19185.08,32.095949,0.025,19184.8
2020-11-25 00:37:00,19185.08,19203.78,19185.08,19203.5,41.264571,0.025694444444444443,19194.43
2020-11-25 00:38:00,19203.51,19203.51,19187.55,19194.83,46.27907,0.02638888888888889,19195.53
2020-11-25 00:39:00,19195.05,19199.6,19190.63,19199.49,30.328413,0.027083333333333334,19195.114999999998
2020-11-25 00:40:00,19199.49,19209.99,19199.49,19207.89,20.933608,0.027777777777777776,19204.74
2020-11-25 00:41:00,19207.89,19207.89,19196.51,19201.3,36.238829,0.02847222222222222,19202.199999999997
2020-11-25 00:42:00,19202.03,19206.41,19185.0,19191.64,51.544931,0.029166666666666667,19195.705
2020-11-25 00:43:00,19191.64,19195.46,19180.01,19188.27,26.597288,0.029861111111111113,19187.735
2020-11-25 00:44:00,19188.11,19194.0,19160.24,19193.99,64.199495,0.030555555555555555,19177.120000000003
2020-11-25 00:45:00,19194.0,19210.0,19182.89,19208.78,31.598122,0.03125,19196.445
2020-11-25 00:46:00,19206.78,19218.0,19206.78,19215.1,31.568883,0.03194444444444444,19212.39
2020-11-25 00:47:00,19215.1,19215.55,19192.6,19197.28,28.65516,0.03263888888888889,19204.074999999997
2020-11-25 00:48:00,19197.28,19207.38,19192.82,19200.56,41.496266,0.03333333333333333,19200.1
2020-11-25 00:49:00,19200.56,19201.24,19157.32,19160.43,107.846623,0.034027777777777775,19179.28
2020-11-25 00:50:00,19160.43,19162.71,19150.0,19150.52,56.576616,0.034722222222222224,19156.355
2020-11-25 00:51:00,19150.51,19164.35,19149.72,19154.36,49.780097,0.035416666666666666,19157.035
2020-11-25 00:52:00,19154.36,19171.66,19154.36,19168.04,25.133018,0.03611111111111111,19163.010000000002
2020-11-25 00:53:00,19168.05,19168.05,19155.25,19155.26,28.49621,0.03680555555555556,19161.65
2020-11-25 00:54:00,19155.26,19163.52,19151.97,19158.84,15.65536,0.0375,19157.745000000003
2020-11-25 00:55:00,19158.83,19168.05,19155.92,19158.56,17.173609,0.03819444444444445,19161.985
2020-11-25 00:56:00,19158.56,19176.41,19157.38,19162.89,42.67763,0.03888888888888889,19166.895
2020-11-25 00:57:00,19162.9,19165.81,19155.18,19157.71,43.152145,0.03958333333333333,19160.495000000003
2020-11-25 00:58:00,19157.71,19166.3,19155.18,19166.29,15.116865,0.04027777777777778,19160.739999999998
2020-11-25 00:59:00,19166.29,19167.38,19157.24,19161.74,26.438965,0.04097222222222222,19162.31
2020-11-25 01:00:00,19161.74,19161.74,19153.19,19155.16,27.347127,0.041666666666666664,19157.465
2020-11-25 01:01:00,19155.16,19179.13,19155.15,19176.5,42.545869,0.04236111111111111,19167.14
2020-11-25 01:02:00,19176.49,19186.74,19176.48,19186.73,35.533861,0.043055555555555555,19181.61
2020-11-25 01:03:00,19186.74,19191.4,19182.79,19190.64,27.477845,0.04375,19187.095
2020-11-25 01:04:00,19190.64,19195.81,19185.0,19192.97,50.01093,0.044444444444444446,19190.405
2020-11-25 01:05:00,19192.98,19194.98,19190.12,19191.67,27.067259,0.04513888888888889,19192.55
2020-11-25 01:06:00,19191.68,19202.58,19178.26,19183.01,61.029346,0.04583333333333333,19190.42
