timestamp,Open,High,Low,Close,Volume,time_indicator,avg_price_in_interval
2020-04-12 00:00:00,6876.84,6881.88,6875.66,6881.31,42.180836,0.0,6878.77
2020-04-12 00:01:00,6881.34,6885.7,6880.13,6884.55,22.422025,0.0006944444444444445,6882.915
2020-04-12 00:02:00,6884.84,6888.0,6881.82,6886.11,47.884957,0.001388888888888889,6884.91
2020-04-12 00:03:00,6886.88,6889.15,6885.0,6885.01,54.093503,0.0020833333333333333,6887.075
2020-04-12 00:04:00,6885.2,6893.7,6884.32,6891.11,124.368208,0.002777777777777778,6889.01
2020-04-12 00:05:00,6891.43,6893.23,6888.9,6892.51,61.393186,0.003472222222222222,6891.065
2020-04-12 00:06:00,6892.72,6896.87,6891.07,6896.1,87.077531,0.004166666666666667,6893.969999999999
2020-04-12 00:07:00,6896.11,6903.91,6895.0,6900.01,138.93043,0.004861111111111111,6899.455
2020-04-12 00:08:00,6900.48,6906.26,6888.75,6893.68,219.725322,0.005555555555555556,6897.505
2020-04-12 00:09:00,6893.67,6906.06,6893.67,6899.09,72.602517,0.00625,6899.865
2020-04-12 00:10:00,6899.09,6901.04,6889.38,6889.38,97.203671,0.006944444444444444,6895.21
2020-04-12 00:11:00,6890.29,6893.99,6887.06,6888.34,76.115455,0.007638888888888889,6890.525
2020-04-12 00:12:00,6888.47,6890.0,6884.28,6885.0,77.615312,0.008333333333333333,6887.139999999999
2020-04-12 00:13:00,6884.99,6885.0,6879.94,6880.44,86.658959,0.009027777777777777,6882.469999999999
2020-04-12 00:14:00,6880.44,6880.44,6875.0,6877.44,58.445413,0.009722222222222222,6877.719999999999
2020-04-12 00:15:00,6877.49,6889.54,6876.12,6886.07,41.782785,0.010416666666666666,6882.83
2020-04-12 00:16:00,6886.08,6889.94,6886.08,6889.68,19.975673,0.011111111111111112,6888.01
2020-04-12 00:17:00,6889.48,6891.11,6880.0,6886.66,32.427879,0.011805555555555555,6885.555
2020-04-12 00:18:00,6886.37,6886.8,6882.01,6882.98,21.84512,0.0125,6884.405000000001
2020-04-12 00:19:00,6882.98,6884.13,6881.23,6883.81,8.507711,0.013194444444444444,6882.68
2020-04-12 00:20:00,6883.68,6884.12,6882.5,6882.75,12.418302,0.013888888888888888,6883.3099999999995
2020-04-12 00:21:00,6882.75,6883.0,6876.0,6879.32,35.978183,0.014583333333333334,6879.5
2020-04-12 00:22:00,6879.32,6879.95,6877.66,6878.57,10.106822,0.015277777777777777,6878.805
2020-04-12 00:23:00,6878.63,6887.65,6878.63,6884.05,32.293084,0.01597222222222222,6883.139999999999
2020-04-12 00:24:00,6884.06,6884.86,6877.0,6879.05,9.624988,0.016666666666666666,6880.93
2020-04-12 00:25:00,6879.06,6881.68,6876.16,6877.53,13.134785,0.017361111111111112,6878.92
2020-04-12 00:26:00,6877.53,6878.25,6872.89,6875.29,26.936588,0.018055555555555554,6875.57
2020-04-12 00:27:00,6875.73,6877.48,6868.78,6868.78,46.663559,0.01875,6873.129999999999
2020-04-12 00:28:00,6868.71,6873.66,6867.76,6870.39,34.400643,0.019444444444444445,6870.71
2020-04-12 00:29:00,6870.68,6880.0,6869.61,6877.54,39.629063,0.02013888888888889,6874.805
2020-04-12 00:30:00,6877.53,6880.0,6875.14,6878.43,16.395568,0.020833333333333332,6877.57
2020-04-12 00:31:00,6878.95,6879.77,6871.42,6872.05,13.718657,0.021527777777777778,6875.595
2020-04-12 00:32:00,6871.27,6875.8,6871.18,6872.95,14.997157,0.022222222222222223,6873.49
2020-04-12 00:33:00,6872.54,6872.95,6861.87,6865.02,53.588103,0.022916666666666665,6867.41
2020-04-12 00:34:00,6865.02,6872.0,6864.13,6869.57,29.045035,0.02361111111111111,6868.0650000000005
2020-04-12 00:35:00,6869.57,6871.38,6867.22,6869.24,14.631816,0.024305555555555556,6869.3
2020-04-12 00:36:00,6869.72,6870.35,6866.89,6868.99,8.436714,0.025,6868.620000000001
2020-04-12 00:37:00,6868.74,6871.46,6867.87,6867.87,11.11162,0.025694444444444443,6869.665
2020-04-12 00:38:00,6867.87,6867.88,6861.0,6865.8,29.719686,0.02638888888888889,6864.4400000000005
2020-04-12 00:39:00,6865.2,6866.2,6861.0,6863.63,17.51281,0.027083333333333334,6863.6
2020-04-12 00:40:00,6863.63,6872.52,6862.12,6869.19,24.750707,0.027777777777777776,6867.32
2020-04-12 00:41:00,6869.62,6871.0,6867.24,6868.35,8.248618,0.02847222222222222,6869.12
2020-04-12 00:42:00,6868.51,6872.28,6868.22,6871.04,11.524352,0.029166666666666667,6870.25
2020-04-12 00:43:00,6871.11,6878.76,6869.39,6871.29,34.347344,0.029861111111111113,6874.075000000001
2020-04-12 00:44:00,6871.29,6875.29,6870.42,6875.29,10.198518,0.030555555555555555,6872.855
2020-04-12 00:45:00,6874.58,6874.58,6863.28,6863.29,26.895332,0.03125,6868.93
2020-04-12 00:46:00,6864.13,6868.94,6863.57,6864.99,18.190515,0.03194444444444444,6866.254999999999
2020-04-12 00:47:00,6864.99,6871.2,6864.4,6870.27,18.395458,0.03263888888888889,6867.799999999999
2020-04-12 00:48:00,6869.78,6870.1,6865.5,6865.91,6.531736,0.03333333333333333,6867.8
2020-04-12 00:49:00,6865.91,6870.69,6864.92,6869.42,24.202189,0.034027777777777775,6867.805
