timestamp,Open,High,Low,Close,Volume,time_indicator,avg_price_in_interval
2019-01-06 00:00:00,3771.12,3772.55,3770.0,3771.87,13.428829,0.0,3771.275
2019-01-06 00:01:00,3770.82,3772.26,3770.0,3770.69,14.582949,0.0006944444444444445,3771.13
2019-01-06 00:02:00,3770.01,3771.21,3766.12,3766.84,16.506796,0.001388888888888889,3768.665
2019-01-06 00:03:00,3766.84,3767.88,3765.0,3765.94,23.091297,0.0020833333333333333,3766.44
2019-01-06 00:04:00,3765.92,3766.69,3761.6,3766.69,46.147719,0.002777777777777778,3764.145
2019-01-06 00:05:00,3768.0,3772.23,3766.3,3769.79,21.661257,0.003472222222222222,3769.2650000000003
2019-01-06 00:06:00,3768.61,3774.0,3767.96,3774.0,14.143672,0.004166666666666667,3770.98
2019-01-06 00:07:00,3774.0,3774.0,3770.58,3771.0,10.25881,0.004861111111111111,3772.29
2019-01-06 00:08:00,3771.0,3772.5,3770.7,3771.76,6.823017,0.005555555555555556,3771.6
2019-01-06 00:09:00,3771.76,3777.26,3771.29,3775.32,35.239342,0.00625,3774.275
2019-01-06 00:10:00,3774.58,3778.08,3774.0,3777.52,8.772684,0.006944444444444444,3776.04
2019-01-06 00:11:00,3777.48,3777.48,3775.0,3775.0,10.599283,0.007638888888888889,3776.24
2019-01-06 00:12:00,3775.0,3775.42,3773.82,3774.0,6.219351,0.008333333333333333,3774.62
2019-01-06 00:13:00,3774.94,3775.01,3773.86,3774.98,14.051831,0.009027777777777777,3774.4350000000004
2019-01-06 00:14:00,3774.55,3774.66,3769.88,3771.57,19.082529,0.009722222222222222,3772.27
2019-01-06 00:15:00,3771.57,3775.4,3770.43,3775.38,4.472848,0.010416666666666666,3772.915
2019-01-06 00:16:00,3775.4,3775.42,3772.66,3774.89,6.134184,0.011111111111111112,3774.04
2019-01-06 00:17:00,3774.25,3777.25,3773.78,3775.67,10.799979,0.011805555555555555,3775.5150000000003
2019-01-06 00:18:00,3774.24,3775.64,3772.73,3774.84,9.674546,0.0125,3774.185
2019-01-06 00:19:00,3773.7,3774.99,3773.7,3774.0,5.750227,0.013194444444444444,3774.345
2019-01-06 00:20:00,3774.0,3777.54,3774.0,3777.48,23.055183,0.013888888888888888,3775.77
2019-01-06 00:21:00,3776.23,3777.5,3772.56,3774.98,34.267347,0.014583333333333334,3775.0299999999997
2019-01-06 00:22:00,3774.59,3776.09,3772.56,3774.01,9.241896,0.015277777777777777,3774.325
2019-01-06 00:23:00,3774.97,3776.45,3772.69,3775.42,6.759188,0.01597222222222222,3774.5699999999997
2019-01-06 00:24:00,3774.79,3776.58,3773.16,3774.35,6.785341,0.016666666666666666,3774.87
2019-01-06 00:25:00,3775.01,3775.16,3772.05,3775.12,6.769595,0.017361111111111112,3773.605
2019-01-06 00:26:00,3775.12,3775.14,3772.13,3773.7,11.402538,0.018055555555555554,3773.635
2019-01-06 00:27:00,3774.51,3774.94,3772.5,3773.11,5.182647,0.01875,3773.7200000000003
2019-01-06 00:28:00,3773.13,3775.01,3772.55,3773.01,6.924766,0.019444444444444445,3773.78
2019-01-06 00:29:00,3774.6,3778.0,3774.0,3775.74,25.18156,0.02013888888888889,3776.0
2019-01-06 00:30:00,3775.74,3779.95,3775.38,3779.21,13.520947,0.020833333333333332,3777.665
2019-01-06 00:31:00,3779.02,3784.6,3777.25,3781.63,45.586673,0.021527777777777778,3780.925
