,Gmt time,Open,High,Low,Close,Volume,avg_price_in_interval
0,20.10.2020 13:30:00.000,116.332,116.332,116.032,116.053,1779999.963999999,116.18199999999999
1,20.10.2020 13:30:10.000,116.103,116.182,116.035,116.112,1537499.9685999996,116.10849999999999
2,20.10.2020 13:30:20.000,116.102,116.293,116.092,116.223,1669999.965999999,116.1925
3,20.10.2020 13:30:30.000,116.222,116.392,116.182,116.283,1734999.9647999993,116.287
4,20.10.2020 13:30:40.000,116.183,116.183,116.012,116.043,1479999.9699999993,116.0975
5,20.10.2020 13:30:50.000,116.073,116.353,116.022,116.313,2029999.958799999,116.1875
6,20.10.2020 13:31:00.000,116.232,116.323,116.112,116.172,1847499.9625999988,116.2175
7,20.10.2020 13:31:10.000,116.182,116.182,116.062,116.152,1289999.9735999997,116.122
8,20.10.2020 13:31:20.000,116.143,116.153,116.022,116.072,897499.9813999995,116.0875
9,20.10.2020 13:31:30.000,116.073,116.153,116.013,116.152,1254999.9743999997,116.083
10,20.10.2020 13:31:40.000,116.142,116.343,116.132,116.313,1397499.9713999997,116.23750000000001
11,20.10.2020 13:31:50.000,116.292,116.563,116.292,116.522,1827499.962999999,116.42750000000001
12,20.10.2020 13:32:00.000,116.522,116.533,116.213,116.302,1447499.9705999994,116.37299999999999
13,20.10.2020 13:32:10.000,116.292,116.383,116.242,116.352,1527499.968999999,116.3125
14,20.10.2020 13:32:20.000,116.352,116.463,116.332,116.432,1239999.9747999995,116.3975
15,20.10.2020 13:32:30.000,116.433,116.683,116.433,116.683,1389999.9719999991,116.558
16,20.10.2020 13:32:40.000,116.692,116.753,116.592,116.603,1532499.9685999996,116.6725
17,20.10.2020 13:32:50.000,116.583,116.753,116.552,116.682,1712499.965399999,116.6525
18,20.10.2020 13:33:00.000,116.663,116.722,116.483,116.602,1524999.9691999997,116.60249999999999
19,20.10.2020 13:33:10.000,116.583,116.643,116.543,116.643,1259999.9743999992,116.593
20,20.10.2020 13:33:20.000,116.643,116.643,116.582,116.603,964999.9803999994,116.6125
21,20.10.2020 13:33:30.000,116.603,116.722,116.592,116.602,1267499.9741999996,116.657
22,20.10.2020 13:33:40.000,116.632,116.633,116.493,116.542,1084999.9779999994,116.56299999999999
23,20.10.2020 13:33:50.000,116.542,116.593,116.432,116.432,967499.9801999996,116.5125
24,20.10.2020 13:34:00.000,116.452,116.523,116.403,116.523,1347499.9725999995,116.463
25,20.10.2020 13:34:10.000,116.563,116.633,116.492,116.502,1147499.9765999997,116.5625
26,20.10.2020 13:34:20.000,116.492,116.573,116.372,116.373,1272499.9737999996,116.4725
27,20.10.2020 13:34:30.000,116.373,116.452,116.283,116.363,1462499.9701999994,116.3675
28,20.10.2020 13:34:40.000,116.362,116.463,116.353,116.423,1039999.9787999996,116.40799999999999
29,20.10.2020 13:34:50.000,116.403,116.423,116.343,116.392,1114999.9771999996,116.38300000000001
30,20.10.2020 13:35:00.000,116.402,116.463,116.322,116.373,1449999.97,116.3925
31,20.10.2020 13:35:10.000,116.372,116.462,116.293,116.333,1082499.9777999995,116.3775
32,20.10.2020 13:35:20.000,116.363,116.433,116.183,116.183,1129999.9767999998,116.308
33,20.10.2020 13:35:30.000,116.223,116.302,116.202,116.222,1314999.9731999994,116.25200000000001
34,20.10.2020 13:35:40.000,116.203,116.413,116.192,116.362,999999.9795999996,116.3025
35,20.10.2020 13:35:50.000,116.362,116.423,116.313,116.373,1267499.9741999996,116.368
36,20.10.2020 13:36:00.000,116.363,116.373,116.263,116.293,969999.9799999996,116.31800000000001
37,20.10.2020 13:36:10.000,116.292,116.343,116.202,116.272,1099999.9771999996,116.27250000000001
38,20.10.2020 13:36:20.000,116.263,116.283,116.072,116.072,1109999.9771999996,116.17750000000001
39,20.10.2020 13:36:30.000,116.072,116.073,115.792,115.952,1842499.962599999,115.9325
40,20.10.2020 13:36:40.000,115.952,116.013,115.852,116.003,1442499.9701999996,115.9325
41,20.10.2020 13:36:50.000,116.002,116.002,115.883,115.912,1367499.9721999995,115.9425
42,20.10.2020 13:37:00.000,115.912,115.943,115.662,115.743,1837499.9625999995,115.80250000000001
43,20.10.2020 13:37:10.000,115.743,115.893,115.743,115.882,1674999.9659999993,115.818
44,20.10.2020 13:37:20.000,115.893,115.973,115.802,115.942,1734999.9647999993,115.8875
45,20.10.2020 13:37:30.000,115.942,116.073,115.942,116.012,1489999.9695999995,116.0075
46,20.10.2020 13:37:40.000,115.993,116.042,115.873,115.893,1649999.966399999,115.95750000000001
47,20.10.2020 13:37:50.000,115.883,115.952,115.842,115.932,1079999.9779999997,115.89699999999999
48,20.10.2020 13:38:00.000,115.933,116.153,115.933,116.062,1407499.971,116.043
49,20.10.2020 13:38:10.000,116.102,116.103,115.992,116.022,1204999.9751999995,116.0475
50,20.10.2020 13:38:20.000,116.033,116.133,116.022,116.052,1379999.9715999998,116.0775
51,20.10.2020 13:38:30.000,116.083,116.132,115.942,115.942,1204999.9751999998,116.037
52,20.10.2020 13:38:40.000,115.952,115.992,115.882,115.902,1104999.9771999996,115.93700000000001
53,20.10.2020 13:38:50.000,115.902,115.992,115.892,115.912,1164999.976399999,115.94200000000001
54,20.10.2020 13:39:00.000,115.923,115.983,115.872,115.952,1584999.9675999994,115.92750000000001
55,20.10.2020 13:39:10.000,115.963,116.022,115.922,115.972,1299999.9735999992,115.97200000000001
56,20.10.2020 13:39:20.000,115.963,115.973,115.842,115.842,964999.9803999997,115.9075
57,20.10.2020 13:39:30.000,115.853,115.853,115.713,115.843,1574999.9679999994,115.78299999999999
58,20.10.2020 13:39:40.000,115.842,115.892,115.802,115.853,974999.9799999996,115.84700000000001
59,20.10.2020 13:39:50.000,115.862,115.903,115.833,115.873,1189999.9755999998,115.868
60,20.10.2020 13:40:00.000,115.873,115.893,115.693,115.722,1729999.9647999993,115.793
61,20.10.2020 13:40:10.000,115.732,115.793,115.662,115.792,1334999.9727999994,115.7275
62,20.10.2020 13:40:20.000,115.782,116.013,115.723,116.013,1167499.9761999997,115.868
63,20.10.2020 13:40:30.000,115.992,116.093,115.942,116.063,1769999.9639999997,116.0175
64,20.10.2020 13:40:40.000,116.062,116.092,115.983,116.002,1294999.9735999994,116.0375
65,20.10.2020 13:40:50.000,115.992,116.032,115.923,116.002,934999.9807999996,115.97749999999999
66,20.10.2020 13:41:00.000,115.993,116.163,115.982,116.133,1147499.9765999997,116.07249999999999
67,20.10.2020 13:41:10.000,116.133,116.243,116.122,116.233,1434999.9707999993,116.1825
68,20.10.2020 13:41:20.000,116.212,116.323,116.212,116.292,1199999.9755999995,116.2675
69,20.10.2020 13:41:30.000,116.302,116.363,116.242,116.272,1429999.971199999,116.30250000000001
70,20.10.2020 13:41:40.000,116.283,116.343,116.242,116.253,1027499.9789999996,116.2925
71,20.10.2020 13:41:50.000,116.263,116.313,116.212,116.302,984999.9799999996,116.2625
72,20.10.2020 13:42:00.000,116.313,116.343,116.182,116.202,907499.9813999996,116.2625
73,20.10.2020 13:42:10.000,116.202,116.233,116.152,116.202,967499.9801999996,116.1925
74,20.10.2020 13:42:20.000,116.202,116.243,116.192,116.192,922499.9809999998,116.2175
75,20.10.2020 13:42:30.000,116.193,116.253,116.163,116.213,929999.9807999996,116.208
76,20.10.2020 13:42:40.000,116.193,116.223,116.142,116.142,667499.9861999997,116.1825
77,20.10.2020 13:42:50.000,116.152,116.182,116.062,116.092,1137499.9769999995,116.122
78,20.10.2020 13:43:00.000,116.102,116.142,116.083,116.113,857499.9825999998,116.1125
79,20.10.2020 13:43:10.000,116.123,116.123,116.053,116.072,972499.9801999998,116.088
80,20.10.2020 13:43:20.000,116.083,116.153,116.062,116.153,967499.9801999996,116.1075
81,20.10.2020 13:43:30.000,116.152,116.193,116.132,116.152,942499.9805999995,116.1625
82,20.10.2020 13:43:40.000,116.162,116.183,116.102,116.142,822499.9833999997,116.14250000000001
83,20.10.2020 13:43:50.000,116.132,116.162,116.073,116.133,949999.9803999997,116.1175
84,20.10.2020 13:44:00.000,116.123,116.143,116.052,116.063,1057499.9781999995,116.0975
85,20.10.2020 13:44:10.000,116.052,116.203,116.052,116.203,732499.9849999996,116.1275
86,20.10.2020 13:44:20.000,116.202,116.213,116.132,116.162,1172499.9761999997,116.1725
